State,Agency Type,Agency Name,Population1,"Total Offenses","Crimes Against Persons","Crimes Against Property","Crimes Against Society","Assault Offenses","Aggravated Assault","Simple Assault",Intimidation,"Homicide Offenses","Murder and Nonnegligent Manslaughter","Negligent Man- 1slaughter","Justifiable Homicide","Human Trafficking Offenses","Commercial Sex Acts","Involuntary Servitude","Kidnapping/ Abduction","Sex Offenses",Rape,Sodomy,"Sexual Assault With an Object",Fondling,Incest,"Statutory Rape",Arson,Bribery,"Burglary/ Breaking & Entering","Counter- feiting/ Forgery","Destruction/ Damage/ Vandalism of Property","Embezzle- ment","Extortion/ Blackmail","Fraud Offenses","False Pretenses/ Swindle/ Confidence Game","Credit Card/ Automated Teller Machine Fraud","Imper- sonation","Welfare Fraud","Wire Fraud","Identity  Theft","Hacking/ Computer  Invasion","Larceny/ Theft Offenses","Pocket- picking","Purse- snatching","Shop- lifting","Theft From Building","Theft From Coin Op- erated Machine or Device","Theft from Motor Vehicle","Theft of  Motor  Vehicle Parts or Acces- sories","All Other Larceny","Motor Vehicle Theft",Robbery,"Stolen Property Offenses","Animal  Cruelty","Drug/ Narcotic Offenses","Drug/ Narcotic Violations","Drug Equipment Violations","Gambling Offenses","Betting/ Wagering","Operating/ Promoting/ Assisting Gambling","Gambling Equipment Violations","Sports Tampering","Por- nography/ Obscene Material","Pros- titution Offenses","Pros- titution","Assisting or Promoting Prostitution","Purchasing Prostitution","Weapon Law Violations"
ARKANSAS,Cities,Highfill,663,39,11,0,28,11,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,11,15,0,0,0,0,0,0,0,0,0,0,2
ARKANSAS,Cities,Highland,"1,104",74,23,40,11,20,5,12,3,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,6,4,7,0,0,1,0,1,0,0,0,0,0,19,0,0,4,3,0,1,0,11,3,0,0,0,11,5,6,0,0,0,0,0,0,0,0,0,0,0
ARKANSAS,Cities,Hope,"9,744","1,156",374,642,140,355,55,268,32,0,0,0,0,0,0,0,1,18,5,3,0,3,3,4,2,1,76,32,149,6,0,46,21,17,8,0,0,0,0,297,4,6,70,25,0,58,0,134,20,12,1,0,133,123,10,0,0,0,0,0,2,1,1,0,0,4
ARKANSAS,Cities,Hot Springs,"37,006","5,274",752,"3,956",566,702,113,365,224,6,6,0,0,0,0,0,4,40,28,0,1,10,1,0,7,0,740,182,829,0,0,224,7,165,42,0,10,0,0,"1,731",1,3,13,1,1,20,0,"1,692",197,46,0,0,490,283,207,0,0,0,0,0,8,1,1,0,0,67
ARKANSAS,Cities,Hoxie,"2,611",108,27,26,55,23,4,15,4,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,5,0,7,0,0,1,0,1,0,0,0,0,0,9,0,0,1,0,0,1,0,7,2,0,2,0,54,29,25,0,0,0,0,0,0,0,0,0,0,1
ARKANSAS,Cities,Hughes,"1,254",61,22,33,6,20,5,11,4,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,2,0,9,0,7,0,0,0,0,0,0,0,0,0,0,12,0,2,0,2,0,3,0,5,0,1,2,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0
ARKANSAS,Cities,Jacksonville,"28,530","4,362","1,354","2,535",473,"1,320",286,619,415,3,2,0,1,1,0,1,8,22,7,1,2,11,1,0,6,0,285,75,687,26,0,298,73,199,25,0,1,0,0,944,1,0,202,240,4,225,76,196,138,36,40,0,421,252,169,5,0,3,2,0,3,0,0,0,0,44
ARKANSAS,Cities,Jericho,111,13,1,3,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,9,6,3,0,0,0,0,0,0,0,0,0,0,0
ARKANSAS,Cities,Johnson,"3,716",227,40,141,46,39,8,26,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,27,1,29,0,0,6,2,3,1,0,0,0,0,68,0,1,13,12,0,15,2,25,8,0,1,0,45,22,23,0,0,0,0,0,0,0,0,0,0,1
ARKANSAS,Cities,Jonesboro,"77,134","8,507","1,839","5,000","1,668","1,728",308,563,857,4,4,0,0,0,0,0,44,63,33,20,4,6,0,0,11,0,"1,157",251,"1,081",0,0,311,70,229,11,1,0,0,0,"1,877",2,7,487,171,2,147,20,"1,041",167,57,88,0,"1,535",943,592,0,0,0,0,0,42,4,4,0,0,87
ARKANSAS,Cities,Judsonia,"1,988",106,18,36,52,16,6,9,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,7,5,7,0,0,2,0,1,1,0,0,0,0,15,0,0,2,1,0,1,0,11,0,0,0,0,49,24,25,0,0,0,0,0,0,0,0,0,0,3
ARKANSAS,Cities,Kensett,"1,629",233,38,52,143,37,2,18,17,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,2,13,0,0,1,0,0,1,0,0,0,0,23,0,0,1,2,0,1,3,16,3,0,4,0,137,68,69,0,0,0,0,0,1,0,0,0,0,5
ARKANSAS,Cities,Lake City,"2,507",79,10,53,16,9,2,5,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,7,11,0,0,7,1,5,1,0,0,0,0,15,0,0,0,0,0,1,0,14,6,1,1,0,14,9,5,0,0,0,0,0,1,0,0,0,0,1
ARKANSAS,Cities,Lakeview,713,35,6,24,5,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,2,1,1,0,0,0,0,0,15,0,0,0,1,0,3,0,11,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0
ARKANSAS,Cities,Lake Village,"2,293",253,74,158,21,74,7,38,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,7,44,0,0,10,3,6,1,0,0,0,0,56,0,0,14,1,0,2,1,38,0,7,4,0,15,13,2,0,0,0,0,0,0,0,0,0,0,6
ARKANSAS,Cities,Lamar,"1,729",116,23,31,62,21,2,13,6,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,5,0,13,0,0,4,1,2,1,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,60,28,32,0,0,0,0,0,0,0,0,0,0,2
ARKANSAS,Cities,Lavaca,"2,464",111,45,57,9,38,4,10,24,0,0,0,0,0,0,0,2,5,0,5,0,0,0,0,0,0,9,4,16,0,0,5,0,5,0,0,0,0,0,20,0,0,1,0,0,3,0,16,1,0,2,0,8,4,4,0,0,0,0,0,0,0,0,0,0,1
ARKANSAS,Cities,Leachville,"1,766",70,16,32,22,14,3,9,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,0,4,0,0,1,0,0,1,0,0,0,0,18,0,0,1,3,0,2,1,11,3,0,2,0,22,16,6,0,0,0,0,0,0,0,0,0,0,0
ARKANSAS,Cities,Lewisville,"1,133",83,16,33,34,16,4,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,1,1,0,0,0,0,0,0,14,0,0,1,2,0,1,0,10,0,0,0,0,33,19,14,0,0,0,0,0,0,0,0,0,0,1
ARKANSAS,Cities,Lincoln,"2,489",197,74,68,55,67,22,24,21,0,0,0,0,0,0,0,3,4,0,4,0,0,0,0,2,0,14,7,5,0,0,2,0,2,0,0,0,0,0,34,0,0,8,4,0,8,1,13,3,1,0,0,53,32,21,0,0,0,0,0,1,0,0,0,0,1
ARKANSAS,Cities,Little Flock,"2,787",252,30,54,168,27,7,9,11,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,9,2,14,0,0,2,2,0,0,0,0,0,0,22,0,0,0,3,0,5,1,13,5,0,0,0,167,85,82,0,0,0,0,0,0,0,0,0,0,1
ARKANSAS,Cities,Little Rock,"199,288","33,193","10,827","20,063","2,303","10,402","2,275","5,279","2,848",42,40,0,2,1,0,1,59,323,190,28,0,99,3,3,57,0,"1,962",673,"3,948",2,2,"1,606",397,890,315,2,2,0,0,"9,917",9,9,"2,052","2,019",1,"2,779",776,"2,272","1,111",372,413,0,"1,849","1,035",814,1,0,1,0,0,14,149,146,3,0,290
ARKANSAS,Cities,Lonoke,"4,247",405,101,215,89,94,27,32,35,0,0,0,0,0,0,0,2,5,2,3,0,0,0,0,1,0,29,14,37,0,0,11,1,8,2,0,0,0,0,110,0,1,4,6,0,5,1,93,7,2,4,0,83,51,32,0,0,0,0,0,0,0,0,0,0,6
ARKANSAS,Cities,Lowell,"9,522",382,50,210,122,42,13,13,16,0,0,0,0,0,0,0,1,7,1,0,1,4,1,0,0,0,37,7,41,1,0,15,6,7,1,0,1,0,0,91,0,0,7,5,0,30,7,42,9,3,6,0,117,56,61,0,0,0,0,0,1,0,0,0,0,4
ARKANSAS,Cities,Luxora,"1,044",10,5,5,0,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARKANSAS,Cities,Magnolia2,"11,425",,74,,175,70,11,51,8,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,3,0,,0,163,0,0,53,41,9,3,0,0,0,0,403,1,1,51,77,1,82,3,187,17,7,0,0,157,113,44,0,0,0,0,0,0,0,0,0,0,18
ARKANSAS,Cities,Mammoth Spring,931,8,3,4,1,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ARKANSAS,Cities,Marianna,"3,492",699,243,340,116,236,22,135,79,1,1,0,0,0,0,0,4,2,1,1,0,0,0,0,3,0,76,11,102,0,0,12,8,2,2,0,0,0,0,112,0,1,16,6,0,14,3,72,18,3,3,0,98,65,33,2,0,2,0,0,0,0,0,0,0,16
ARKANSAS,Cities,Marion,"12,426","1,407",500,843,64,478,92,197,189,1,0,1,0,0,0,0,7,14,8,5,0,1,0,0,2,0,124,17,237,0,0,41,22,18,1,0,0,0,0,346,0,2,26,25,2,40,3,248,33,20,23,0,53,44,9,0,0,0,0,0,0,0,0,0,0,11
ARKANSAS,Cities,Marked Tree,"2,493",236,88,111,37,84,16,42,26,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,1,0,17,13,25,0,0,5,2,3,0,0,0,0,0,39,0,1,5,6,0,5,1,21,2,3,6,0,34,24,10,0,0,0,0,0,0,0,0,0,0,3
ARKANSAS,Cities,Marmaduke,"1,260",75,25,47,3,25,3,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,1,12,0,0,0,0,0,0,0,0,0,0,24,0,0,3,3,1,2,1,14,1,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
ARKANSAS,Cities,Maumelle,"18,356",918,190,523,205,184,40,78,66,1,1,0,0,0,0,0,0,5,1,1,0,3,0,0,2,0,80,21,99,0,0,32,15,14,3,0,0,0,0,253,3,1,33,2,0,81,12,121,21,5,10,0,190,106,84,0,0,0,0,0,3,0,0,0,0,12
ARKANSAS,Cities,Mayflower,"2,511",237,83,110,44,78,6,30,42,0,0,0,0,0,0,0,1,4,0,4,0,0,0,0,0,0,30,4,17,0,0,6,2,4,0,0,0,0,0,44,0,0,2,1,0,1,0,40,3,1,5,0,38,20,18,0,0,0,0,0,0,0,0,0,0,6
ARKANSAS,Cities,McCrory,"1,532",76,38,34,4,26,3,16,7,0,0,0,0,0,0,0,3,9,0,8,0,1,0,0,0,0,1,5,6,0,0,0,0,0,0,0,0,0,0,20,0,1,0,2,0,2,0,15,1,0,1,0,2,1,1,0,0,0,0,0,1,0,0,0,0,1
ARKANSAS,Cities,McGehee,"3,775",240,81,119,40,78,6,45,27,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,21,5,32,0,0,10,7,3,0,0,0,0,0,46,0,0,3,1,0,10,0,32,2,1,2,0,36,24,12,0,0,0,0,0,0,0,0,0,0,4
ARKANSAS,Cities,McRae,665,25,5,8,12,4,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,3,1,0,1,0,10,8,2,0,0,0,0,0,0,0,0,0,0,2
ARKANSAS,Cities,Mena,"5,546",508,111,335,62,103,5,64,34,1,1,0,0,0,0,0,0,7,4,3,0,0,0,0,0,0,25,42,51,0,0,26,11,11,4,0,0,0,0,178,0,1,82,19,0,5,4,67,6,1,6,0,56,27,29,0,0,0,0,0,4,1,1,0,0,1
ARKANSAS,Cities,Menifee,312,9,2,2,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0
ARKANSAS,Cities,Mineral Springs,"1,160",38,5,28,5,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,9,0,0,1,0,1,0,0,0,0,0,8,0,0,3,0,0,0,0,5,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1
ARKANSAS,Cities,Monticello,"9,630",772,134,431,207,119,32,61,26,3,2,1,0,0,0,0,1,11,7,4,0,0,0,0,1,0,64,17,66,0,0,21,2,9,10,0,0,0,0,223,1,2,49,15,2,40,0,114,21,8,10,0,186,120,66,0,0,0,0,0,0,0,0,0,0,21
ARKANSAS,Cities,Morrilton,"6,633",982,162,440,380,157,5,89,63,0,0,0,0,0,0,0,2,3,1,2,0,0,0,0,3,0,18,26,78,0,0,31,1,11,19,0,0,0,0,266,0,0,23,121,1,32,4,85,10,1,7,0,373,213,160,0,0,0,0,0,0,0,0,0,0,7
ARKANSAS,Cities,Mountainburg,614,76,22,42,12,22,1,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,0,4,3,1,0,0,0,0,0,22,0,0,4,2,0,2,1,13,6,0,0,0,12,8,4,0,0,0,0,0,0,0,0,0,0,0
ARKANSAS,Cities,Mountain Home,"12,315","1,449",193,839,417,181,12,102,67,3,3,0,0,0,0,0,2,7,4,0,3,0,0,0,1,0,54,41,130,0,0,20,17,3,0,0,0,0,0,568,5,0,4,2,0,38,2,517,21,0,4,0,415,212,203,0,0,0,0,0,0,0,0,0,0,2
ARKANSAS,Cities,Mountain View,"2,867",323,74,163,86,69,14,21,34,0,0,0,0,0,0,0,0,5,2,3,0,0,0,0,1,0,22,17,29,0,0,7,5,2,0,0,0,0,0,81,1,1,9,18,0,6,1,45,2,0,4,0,79,38,41,0,0,0,0,0,1,0,0,0,0,6
ARKANSAS,Cities,Mulberry,"1,640",149,50,59,40,49,9,35,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,13,2,4,0,0,2,1,0,1,0,0,0,0,34,0,0,1,3,0,1,0,29,2,1,0,0,36,22,14,0,0,0,0,0,1,0,0,0,0,3
ARKANSAS,Cities,Murfreesboro,"1,542",112,22,31,59,20,3,15,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,6,2,1,0,0,2,2,0,0,0,0,0,0,17,0,0,3,0,0,2,0,12,1,0,1,0,53,33,20,0,0,0,0,0,0,1,1,0,0,5
ARKANSAS,Cities,Nashville,"4,454",368,65,219,84,57,12,28,17,0,0,0,0,0,0,0,2,6,2,4,0,0,0,0,1,0,13,13,43,0,0,3,0,3,0,0,0,0,0,138,0,0,60,2,0,3,0,73,5,0,3,0,77,59,18,0,0,0,0,0,1,0,0,0,0,6
ARKANSAS,Cities,Newport,"7,654",993,209,578,206,200,56,140,4,0,0,0,0,0,0,0,1,8,4,0,0,1,0,3,2,0,84,44,106,0,0,35,4,30,1,0,0,0,0,284,0,0,18,0,1,29,1,235,8,7,8,0,187,115,72,0,0,0,0,0,1,0,0,0,0,18
ARKANSAS,Cities,Norfork,528,15,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,1,0,0,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0
ARKANSAS,Cities,North Little Rock,"66,424","5,421","1,078","3,096","1,247","1,043",368,573,102,15,13,0,2,0,0,0,1,19,12,3,1,1,1,1,10,0,420,89,114,63,0,306,91,142,71,2,0,0,0,"1,583",2,10,499,166,5,419,128,354,284,99,128,0,"1,034",639,395,2,0,2,0,0,3,0,0,0,0,208
ARKANSAS,Cities,Ola,"1,219",44,10,27,7,7,5,1,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,5,0,0,1,1,0,0,0,0,0,0,12,0,0,0,0,0,3,0,9,6,0,2,0,6,2,4,0,0,0,0,0,0,0,0,0,0,1
ARKANSAS,Cities,Osceola,"6,819",888,297,489,102,286,140,74,72,1,1,0,0,0,0,0,2,8,6,0,2,0,0,0,4,0,127,21,113,0,0,29,8,12,9,0,0,0,0,159,0,0,43,0,0,0,0,116,27,9,0,0,93,89,4,0,0,0,0,0,0,0,0,0,0,9
ARKANSAS,Cities,Paris,"3,379",499,108,148,243,105,27,59,19,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,31,8,26,0,0,14,5,5,4,0,0,0,0,52,0,0,3,3,0,9,2,35,11,1,5,0,229,113,116,1,0,1,0,0,3,0,0,0,0,10
ARKANSAS,Cities,Pea Ridge,"5,873",523,95,205,223,88,14,40,34,0,0,0,0,0,0,0,2,5,2,3,0,0,0,0,1,0,13,6,56,0,0,16,8,8,0,0,0,0,0,103,0,0,21,2,0,17,2,61,1,1,8,0,213,103,110,0,0,0,0,0,1,0,0,0,0,9
ARKANSAS,Cities,Perryville,"1,432",70,5,55,10,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,14,0,0,3,0,3,0,0,0,0,0,28,0,0,5,7,0,3,1,12,1,0,0,0,8,6,2,0,0,0,0,0,0,0,0,0,0,2
ARKANSAS,Cities,Piggott,"3,575",180,46,73,61,43,4,18,21,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,1,0,16,10,15,0,0,3,0,3,0,0,0,0,0,25,0,1,1,3,0,0,0,20,1,0,2,0,56,22,34,0,0,0,0,0,0,0,0,0,0,5
ARKANSAS,Cities,Pine Bluff,"42,195","6,517","2,123","4,060",334,"2,039",530,917,592,15,15,0,0,0,0,0,6,63,32,4,1,24,0,2,56,0,658,69,"1,310",0,0,135,92,37,6,0,0,0,0,"1,429",0,0,269,0,4,119,0,"1,037",235,98,70,0,229,173,56,0,0,0,0,0,2,0,0,0,0,103
ARKANSAS,Cities,Plainview,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARKANSAS,Cities,Plumerville,775,36,9,18,9,6,2,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,2,2,1,0,0,2,0,2,0,0,0,0,0,9,0,0,1,1,0,3,2,2,0,0,1,0,8,5,3,0,0,0,0,0,0,0,0,0,0,1
ARKANSAS,Cities,Pocahontas,"6,478",783,168,413,202,154,20,95,39,0,0,0,0,0,0,0,1,13,6,5,0,2,0,0,1,0,39,26,63,0,0,29,16,5,8,0,0,0,0,230,0,0,53,11,0,38,3,125,22,1,2,0,186,96,90,1,0,0,1,0,5,0,0,0,0,10
ARKANSAS,Cities,Pottsville,"3,246",90,28,42,20,27,4,12,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,1,14,0,0,0,0,0,0,0,0,0,0,14,0,0,1,1,0,1,1,10,0,0,1,0,19,10,9,0,0,0,0,0,0,0,0,0,0,1
ARKANSAS,Cities,Prairie Grove,"5,921",389,85,190,114,83,9,39,35,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,18,3,27,0,0,11,10,0,1,0,0,0,0,122,0,0,2,8,0,17,1,94,2,1,6,0,109,59,50,0,0,0,0,0,0,0,0,0,0,5
ARKANSAS,Cities,Quitman,719,108,29,50,29,29,3,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,11,0,0,3,1,2,0,0,0,0,0,30,0,0,2,5,0,2,0,21,0,0,0,0,26,12,14,0,0,0,0,0,0,0,0,0,0,3
ARKANSAS,Cities,Redfield,"1,578",68,4,25,39,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,1,0,1,0,0,0,0,0,15,0,0,3,1,0,0,0,11,2,0,1,0,37,19,18,0,0,0,0,0,0,0,0,0,0,2
ARKANSAS,Cities,Rogers,"68,026","4,893",980,"2,780","1,133",875,192,374,309,2,2,0,0,0,0,0,9,94,64,12,2,16,0,0,6,0,192,96,322,21,1,286,113,122,51,0,0,0,0,"1,693",0,1,506,33,4,347,2,800,103,23,37,0,"1,080",599,481,0,0,0,0,0,24,2,2,0,0,27
ARKANSAS,Cities,Russellville,"29,455","2,356",538,"1,162",656,503,83,348,72,0,0,0,0,0,0,0,9,26,15,7,0,3,1,0,3,0,125,52,4,1,0,128,15,90,23,0,0,0,0,744,1,0,126,0,1,15,0,601,76,9,20,0,626,380,246,0,0,0,0,0,8,0,0,0,0,22
ARKANSAS,Cities,Salem,"1,605",47,16,23,8,15,4,8,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,6,0,0,1,0,1,0,0,0,0,0,11,0,0,2,3,0,0,0,6,1,0,0,0,8,5,3,0,0,0,0,0,0,0,0,0,0,0
ARKANSAS,Cities,Sheridan,"4,922",348,75,242,31,65,4,32,29,0,0,0,0,0,0,0,1,9,2,7,0,0,0,0,0,0,23,22,34,0,0,8,0,7,1,0,0,0,0,141,0,0,37,20,0,13,1,70,11,2,1,0,31,20,11,0,0,0,0,0,0,0,0,0,0,0
ARKANSAS,Cities,Sherwood,"31,284","3,034",491,"1,744",799,444,150,211,83,1,1,0,0,0,0,0,8,38,12,0,3,19,0,4,4,0,233,135,303,0,0,208,151,55,1,0,1,0,0,742,0,0,163,13,0,71,5,490,70,15,34,0,722,392,330,0,0,0,0,0,7,2,1,1,0,68
ARKANSAS,Cities,Siloam Springs2,"17,102",,310,,332,281,57,132,92,0,0,0,0,0,0,0,2,27,13,6,0,8,0,0,3,0,,45,77,0,0,37,18,17,1,0,1,0,0,340,1,0,62,51,1,53,20,152,62,3,15,0,302,153,149,0,0,0,0,0,3,0,0,0,0,27
ARKANSAS,Cities,Springdale,"80,895","8,053","1,955","4,482","1,616","1,695",260,767,668,5,3,1,1,1,1,0,49,205,60,17,17,101,0,10,11,0,359,143,"1,033",0,0,398,208,148,42,0,0,0,0,"2,099",1,1,592,0,11,490,128,876,268,31,140,0,"1,497",767,730,1,0,1,0,0,12,4,1,3,0,102
ARKANSAS,Cities,Star City,"2,099",149,36,80,33,34,11,17,6,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14,7,10,0,0,3,0,2,1,0,0,0,0,39,0,0,4,0,1,9,0,25,6,1,0,0,31,18,13,0,0,0,0,0,0,1,1,0,0,1
ARKANSAS,Cities,St. Charles,211,62,6,6,50,4,1,2,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,50,29,21,0,0,0,0,0,0,0,0,0,0,0
ARKANSAS,Cities,Sulphur Springs,543,75,6,16,53,6,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,4,1,0,0,0,47,27,20,0,0,0,0,0,0,0,0,0,0,6
ARKANSAS,Cities,Swifton,738,18,10,6,2,9,0,7,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ARKANSAS,Cities,Texarkana,"30,300","3,836","1,295","2,026",515,"1,246",134,544,568,0,0,0,0,0,0,0,15,34,20,2,0,6,1,5,3,0,198,92,390,4,1,107,9,90,7,1,0,0,0,"1,059",0,0,244,1,2,220,2,590,81,44,47,0,475,358,117,0,0,0,0,0,0,0,0,0,0,40
ARKANSAS,Cities,Trumann,"7,071","1,128",218,570,340,206,46,91,69,3,3,0,0,0,0,0,3,6,5,1,0,0,0,0,1,0,55,34,111,0,0,27,6,15,6,0,0,0,0,316,2,3,68,138,0,54,1,50,16,2,8,0,314,186,128,0,0,0,0,0,6,0,0,0,0,20
ARKANSAS,Cities,Tuckerman,"1,708",87,28,39,20,27,6,20,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10,2,14,0,0,1,0,1,0,0,0,0,0,6,0,0,0,1,0,0,0,5,3,0,3,0,19,11,8,0,0,0,0,0,0,0,0,0,0,1
ARKANSAS,Cities,Tyronza,746,43,6,14,23,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,1,0,0,0,0,0,8,0,0,1,1,0,2,0,4,1,0,0,0,21,8,13,0,0,0,0,0,0,0,0,0,0,2
ARKANSAS,Cities,Van Buren,"23,608","2,115",612,"1,106",397,583,114,333,136,1,1,0,0,0,0,0,2,26,12,2,2,9,1,0,1,0,220,38,146,3,0,58,14,34,10,0,0,0,0,561,0,0,65,71,2,63,21,339,60,4,15,0,371,226,145,0,0,0,0,0,4,1,1,0,0,21
ARKANSAS,Cities,Vilonia,"4,648",206,58,78,70,56,4,37,15,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,19,2,11,0,0,3,0,1,2,0,0,0,0,41,0,0,6,4,0,4,0,27,1,0,1,0,68,34,34,0,0,0,0,0,0,0,0,0,0,2
ARKANSAS,Cities,Waldron,"3,375",380,91,176,113,83,6,60,17,0,0,0,0,0,0,0,0,8,7,1,0,0,0,0,2,0,45,7,46,0,0,8,1,4,3,0,0,0,0,60,0,0,1,0,0,0,0,59,3,0,5,0,109,62,47,0,0,0,0,0,0,0,0,0,0,4
ARKANSAS,Cities,Walnut Ridge,"5,013",244,51,119,74,46,10,25,11,0,0,0,0,0,0,0,1,4,2,2,0,0,0,0,3,0,20,6,23,0,0,8,3,4,1,0,0,0,0,54,0,0,4,4,0,2,0,44,3,0,2,0,71,41,30,0,0,0,0,0,1,1,1,0,0,1
ARKANSAS,Cities,Ward,"5,278",311,119,171,21,105,25,38,42,1,0,1,0,0,0,0,1,12,1,11,0,0,0,0,0,0,25,11,41,0,0,2,0,1,1,0,0,0,0,82,0,0,4,5,0,13,2,58,4,0,6,0,17,9,8,0,0,0,0,0,3,0,0,0,0,1
ARKANSAS,Cities,Warren,"5,608",361,105,204,52,98,19,63,16,1,1,0,0,0,0,0,2,4,3,1,0,0,0,0,1,0,51,11,52,0,0,5,2,2,0,1,0,0,0,69,0,0,7,7,0,8,1,46,10,1,4,0,41,27,14,0,0,0,0,0,2,0,0,0,0,9
